customer_id,identity_segment,engagement_tier,age,income,cost_preference,preferred_price_tier,group_size,explore_prob,preferred_rest_type,order_frequency_days,base_churn_hazard,location
1009170,Office Worker,occasional,32,81995,322.0,Budget,2,0.2,Casual Dining,7.2,0.06,BTM
1009171,Student,occasional,20,31644,165.0,Budget,2,0.35,Quick Bites,3.2,0.06,Shivajinagar
1009172,Family,occasional,55,103886,756.0,Mid-range,2,0.15,Casual Dining,14.1,0.06,Kalyan Nagar
1009173,Student,regular,19,24242,312.0,Budget,2,0.35,Bakery,7.7,0.03,Bellandur
1009174,Student,regular,19,22529,243.0,Budget,1,0.35,Cafe,5.5,0.03,JP Nagar
1009175,Food Explorer,trial_only,34,106089,481.0,Budget,1,0.7,Dhaba,2.4,0.15,Koramangala 6th Block
1009176,Food Explorer,regular,23,62555,962.0,Mid-range,2,0.7,Beverage Shop,4.8,0.03,Malleshwaram
1009177,Office Worker,occasional,32,85174,547.0,Mid-range,1,0.2,Quick Bites,21.8,0.06,Koramangala 5th Block
1009178,Office Worker,regular,23,63231,424.0,Budget,1,0.2,Casual Dining,15.7,0.03,Lavelle Road
1009179,Couple,occasional,35,50013,1329.0,Premium,2,0.3,Cafe,13.2,0.06,BTM
1009180,Student,regular,20,17584,169.0,Budget,4,0.35,Cafe,0.9,0.03,Church Street
1009181,Office Worker,occasional,26,38554,477.0,Budget,2,0.2,Quick Bites,8.7,0.06,Banashankari
1009182,Student,occasional,21,30219,295.0,Budget,1,0.35,Dessert Parlor,18.6,0.06,JP Nagar
1009183,Office Worker,regular,28,54548,413.0,Budget,1,0.2,Cafe,2.8,0.03,Marathahalli
1009184,Food Explorer,occasional,23,77154,608.0,Mid-range,3,0.7,Fine Dining,35.4,0.06,Koramangala 4th Block
1009185,Couple,trial_only,35,85016,1161.0,Premium,2,0.3,Cafe,22.9,0.15,Whitefield
1009186,Food Explorer,occasional,32,96032,272.0,Budget,2,0.7,Microbrewery,32.5,0.06,Jayanagar
1009187,Family,trial_only,43,179209,1136.0,Premium,3,0.15,Food Court,15.1,0.15,Brookefield
1009188,Family,occasional,52,164720,990.0,Mid-range,6,0.15,Cafe,4.7,0.06,BTM
1009189,Couple,occasional,39,148955,1084.0,Premium,2,0.3,Lounge,8.1,0.06,Richmond Road
1009190,Family,occasional,48,95970,448.0,Budget,4,0.15,Casual Dining,20.8,0.06,Jayanagar
1009191,Office Worker,trial_only,34,69861,204.0,Budget,1,0.2,Casual Dining,34.4,0.15,Whitefield
1009192,Office Worker,occasional,35,67326,650.0,Mid-range,1,0.2,Quick Bites,25.0,0.06,Indiranagar
1009193,Office Worker,regular,37,48147,433.0,Budget,1,0.2,Quick Bites,12.8,0.03,Commercial Street
1009194,Office Worker,trial_only,34,80749,526.0,Mid-range,2,0.2,Casual Dining,20.7,0.15,Cunningham Road
1009195,Office Worker,trial_only,32,85177,355.0,Budget,1,0.2,Quick Bites,59.4,0.15,Brigade Road
1009196,Student,occasional,23,33769,275.0,Budget,2,0.35,Cafe,2.6,0.06,JP Nagar
1009197,Family,regular,54,178552,749.0,Mid-range,6,0.15,Dessert Parlor,14.3,0.03,Ejipura
1009198,Student,occasional,21,14076,319.0,Budget,1,0.35,Cafe,15.7,0.06,Whitefield
1009199,Office Worker,occasional,27,38836,459.0,Budget,1,0.2,Quick Bites,37.4,0.06,Koramangala 1st Block
1009200,Office Worker,regular,30,70885,358.0,Budget,1,0.2,Quick Bites,5.9,0.03,Koramangala 1st Block
1009201,Student,occasional,18,28142,225.0,Budget,1,0.35,Cafe,17.1,0.06,Koramangala 4th Block
1009202,Food Explorer,occasional,27,74817,580.0,Mid-range,1,0.7,Fine Dining,22.4,0.06,Banashankari
1009203,Office Worker,regular,38,39795,275.0,Budget,1,0.2,Casual Dining,6.7,0.03,Richmond Road
1009204,Office Worker,occasional,24,47131,368.0,Budget,1,0.2,Food Court,8.0,0.06,Brookefield
1009205,Student,regular,24,13209,288.0,Budget,1,0.35,Food Court,14.4,0.03,Indiranagar
1009206,Couple,occasional,36,65773,1319.0,Premium,4,0.3,Fine Dining,11.0,0.06,Shanti Nagar
1009207,Family,power_user,31,82551,1101.0,Premium,2,0.15,Casual Dining,4.0,0.01,Koramangala 4th Block
1009208,Office Worker,trial_only,31,65123,402.0,Budget,1,0.2,Quick Bites,10.5,0.15,Hosur Road
1009209,Student,regular,24,22830,303.0,Budget,2,0.35,Quick Bites,6.3,0.03,Koramangala 6th Block
1009210,Family,trial_only,24,100090,427.0,Budget,5,0.15,Cafe,56.1,0.15,Church Street
1009211,Food Explorer,occasional,32,83428,684.0,Mid-range,2,0.7,Pub,21.7,0.06,HSR
1009212,Office Worker,regular,27,70077,359.0,Budget,1,0.2,Cafe,7.5,0.03,BTM
1009213,Student,trial_only,21,12437,275.0,Budget,1,0.35,Bakery,6.2,0.15,Koramangala 5th Block
1009214,Student,occasional,23,17025,338.0,Budget,1,0.35,Quick Bites,18.0,0.06,Whitefield
1009215,Student,occasional,24,15029,341.0,Budget,1,0.35,Dessert Parlor,6.8,0.06,Shivajinagar
1009216,Family,trial_only,29,60070,509.0,Mid-range,2,0.15,Casual Dining,28.9,0.15,Whitefield
1009217,Food Explorer,trial_only,34,49282,800.0,Mid-range,2,0.7,Lounge,49.8,0.15,HSR
1009218,Food Explorer,occasional,30,101378,590.0,Mid-range,1,0.7,Bakery,3.0,0.06,BTM
1009219,Couple,trial_only,35,137560,1580.0,Premium,4,0.3,Fine Dining,37.3,0.15,HSR
1009220,Student,regular,19,14033,417.0,Budget,1,0.35,Bakery,9.5,0.03,MG Road
1009221,Food Explorer,regular,38,101380,1002.0,Premium,1,0.7,Club,2.6,0.03,Marathahalli
1009222,Office Worker,power_user,26,45150,308.0,Budget,1,0.2,Delivery,2.8,0.01,Koramangala 5th Block
1009223,Office Worker,regular,23,38396,490.0,Budget,2,0.2,Quick Bites,5.7,0.03,BTM
1009224,Family,occasional,47,88242,485.0,Budget,3,0.15,Fine Dining,3.9,0.06,Basaveshwara Nagar
1009225,Student,regular,20,32984,404.0,Budget,1,0.35,Cafe,3.9,0.03,HSR
1009226,Couple,occasional,25,84224,1633.0,Premium,2,0.3,Cafe,9.6,0.06,Koramangala 7th Block
1009227,Food Explorer,power_user,34,99261,845.0,Mid-range,1,0.7,Lounge,5.2,0.01,Koramangala 7th Block
1009228,Couple,regular,30,98534,1073.0,Premium,2,0.3,Cafe,9.6,0.03,Bannerghatta Road
1009229,Couple,occasional,45,93577,1363.0,Premium,1,0.3,Fine Dining,19.8,0.06,Ulsoor
1009230,Office Worker,regular,40,78747,395.0,Budget,1,0.2,Quick Bites,9.1,0.03,Jayanagar
1009231,Student,occasional,21,34787,301.0,Budget,1,0.35,Quick Bites,25.3,0.06,HSR
1009232,Couple,occasional,34,115022,1172.0,Premium,4,0.3,Cafe,4.9,0.06,Indiranagar
1009233,Family,occasional,36,161948,400.0,Budget,6,0.15,Fine Dining,7.2,0.06,Koramangala 2nd Block
1009234,Food Explorer,trial_only,33,51680,398.0,Budget,2,0.7,Cafe,52.6,0.15,Richmond Road
1009235,Student,trial_only,24,32519,482.0,Budget,3,0.35,Quick Bites,24.1,0.15,Indiranagar
1009236,Office Worker,power_user,34,41020,441.0,Budget,1,0.2,Quick Bites,2.7,0.01,Koramangala 5th Block
1009237,Office Worker,occasional,24,41430,466.0,Budget,2,0.2,Quick Bites,4.8,0.06,MG Road
1009238,Family,regular,27,161648,798.0,Mid-range,5,0.15,Casual Dining,2.5,0.03,Marathahalli
1009239,Couple,regular,37,98287,1077.0,Premium,2,0.3,Fine Dining,13.2,0.03,JP Nagar
1009240,Food Explorer,occasional,29,59988,609.0,Mid-range,1,0.7,Microbrewery,32.8,0.06,Bellandur
1009241,Office Worker,occasional,31,31635,409.0,Budget,1,0.2,Quick Bites,11.1,0.06,Whitefield
1009242,Office Worker,trial_only,30,43121,222.0,Budget,1,0.2,Quick Bites,140.2,0.15,Indiranagar
1009243,Student,occasional,22,30609,363.0,Budget,2,0.35,Bakery,12.0,0.06,Whitefield
1009244,Office Worker,occasional,27,30214,611.0,Mid-range,1,0.2,Food Court,29.6,0.06,Ulsoor
1009245,Office Worker,occasional,24,85214,334.0,Budget,1,0.2,Food Court,16.1,0.06,Shanti Nagar
1009246,Family,regular,28,152889,717.0,Mid-range,2,0.15,Fine Dining,4.8,0.03,Koramangala 6th Block
1009247,Office Worker,power_user,35,42280,600.0,Mid-range,2,0.2,Quick Bites,3.9,0.01,Shanti Nagar
1009248,Office Worker,occasional,33,74307,373.0,Budget,2,0.2,Quick Bites,4.6,0.06,MG Road
1009249,Family,occasional,49,122220,878.0,Mid-range,4,0.15,Casual Dining,32.7,0.06,Sarjapur Road
1009250,Couple,regular,26,84761,2498.0,Luxury,1,0.3,Fine Dining,4.3,0.03,Infantry Road
1009251,Student,regular,18,22635,351.0,Budget,1,0.35,Quick Bites,6.2,0.03,New BEL Road
1009252,Office Worker,regular,25,30438,457.0,Budget,1,0.2,Quick Bites,3.7,0.03,Koramangala 5th Block
1009253,Family,occasional,40,165650,976.0,Mid-range,6,0.15,Casual Dining,15.2,0.06,Koramangala 4th Block
1009254,Couple,regular,36,128558,1433.0,Premium,2,0.3,Microbrewery,4.5,0.03,HSR
1009255,Couple,regular,27,67948,1001.0,Premium,2,0.3,Cafe,5.3,0.03,BTM
1009256,Student,power_user,21,12484,161.0,Budget,2,0.35,Quick Bites,1.9,0.01,Bannerghatta Road
1009257,Office Worker,regular,23,55406,509.0,Mid-range,1,0.2,Quick Bites,0.9,0.03,Whitefield
1009258,Food Explorer,occasional,33,76837,786.0,Mid-range,1,0.7,Food Truck,16.6,0.06,Wilson Garden
1009259,Office Worker,trial_only,33,76347,420.0,Budget,1,0.2,Quick Bites,15.3,0.15,Ejipura
1009260,Office Worker,regular,23,80409,615.0,Mid-range,1,0.2,Casual Dining,10.9,0.03,MG Road
1009261,Food Explorer,occasional,23,45098,961.0,Mid-range,2,0.7,Fine Dining,7.1,0.06,BTM
1009262,Student,occasional,22,16107,362.0,Budget,2,0.35,Food Court,10.3,0.06,HSR
1009263,Family,occasional,52,130357,744.0,Mid-range,4,0.15,Casual Dining,18.5,0.06,Whitefield
1009264,Couple,regular,42,87967,573.0,Mid-range,4,0.3,Cafe,8.4,0.03,MG Road
1009265,Student,power_user,21,34768,286.0,Budget,1,0.35,Dessert Parlor,0.0,0.01,Koramangala 6th Block
1009266,Family,trial_only,38,139303,433.0,Budget,3,0.15,Fine Dining,12.3,0.15,BTM
1009267,Office Worker,trial_only,37,49354,214.0,Budget,2,0.2,Casual Dining,22.4,0.15,Frazer Town
1009268,Couple,regular,42,117316,1394.0,Premium,1,0.3,Fine Dining,1.0,0.03,BTM
1009269,Food Explorer,occasional,39,74441,893.0,Mid-range,2,0.7,Pop Up,3.2,0.06,Frazer Town
1009270,Couple,power_user,32,96271,615.0,Mid-range,1,0.3,Cafe,3.6,0.01,Basaveshwara Nagar
1009271,Student,power_user,21,27869,279.0,Budget,3,0.35,Beverage Shop,3.1,0.01,Marathahalli
1009272,Couple,power_user,25,93375,1195.0,Premium,1,0.3,Cafe,6.2,0.01,Lavelle Road
1009273,Food Explorer,occasional,25,95718,527.0,Mid-range,1,0.7,Cafe,23.3,0.06,Kaggadasapura
1009274,Family,regular,33,110341,524.0,Mid-range,2,0.15,Casual Dining,3.0,0.03,BTM
1009275,Family,regular,49,131315,1066.0,Premium,5,0.15,Cafe,13.4,0.03,BTM
1009276,Student,power_user,21,22151,192.0,Budget,1,0.35,Cafe,4.7,0.01,Brigade Road
1009277,Couple,power_user,36,107382,615.0,Mid-range,1,0.3,Cafe,2.0,0.01,Yeshwantpur
1009278,Student,regular,24,18666,190.0,Budget,2,0.35,Bakery,5.8,0.03,MG Road
1009279,Office Worker,occasional,31,37197,498.0,Budget,1,0.2,Food Court,14.7,0.06,JP Nagar
1009280,Food Explorer,occasional,28,60513,533.0,Mid-range,2,0.7,Food Court,12.3,0.06,Indiranagar
1009281,Food Explorer,occasional,35,68492,407.0,Budget,1,0.7,Bakery,16.8,0.06,BTM
1009282,Food Explorer,occasional,27,65284,732.0,Mid-range,2,0.7,Food Court,2.3,0.06,Koramangala 5th Block
1009283,Office Worker,occasional,29,55285,483.0,Budget,1,0.2,Casual Dining,7.8,0.06,New BEL Road
1009284,Student,regular,24,21944,115.0,Budget,1,0.35,Quick Bites,1.6,0.03,Vijay Nagar
1009285,Office Worker,regular,30,45109,502.0,Mid-range,2,0.2,Quick Bites,3.2,0.03,Wilson Garden
1009286,Student,trial_only,19,19553,394.0,Budget,3,0.35,Cafe,32.4,0.15,Indiranagar
1009287,Couple,occasional,42,78232,1163.0,Premium,2,0.3,Pub,15.7,0.06,Bommanahalli
1009288,Family,occasional,43,130265,753.0,Mid-range,5,0.15,Casual Dining,15.6,0.06,JP Nagar
1009289,Office Worker,regular,36,58569,639.0,Mid-range,1,0.2,Casual Dining,14.7,0.03,JP Nagar
1009290,Student,regular,20,25779,243.0,Budget,1,0.35,Food Court,6.7,0.03,HSR
1009291,Office Worker,power_user,37,55915,433.0,Budget,1,0.2,Cafe,2.2,0.01,Frazer Town
1009292,Couple,trial_only,44,149615,1299.0,Premium,2,0.3,Fine Dining,25.0,0.15,Whitefield
1009293,Family,occasional,25,118170,810.0,Mid-range,7,0.15,Casual Dining,1.2,0.06,Koramangala 1st Block
1009294,Student,power_user,19,25379,278.0,Budget,1,0.35,Beverage Shop,3.4,0.01,Jayanagar
1009295,Student,regular,21,21053,307.0,Budget,1,0.35,Dessert Parlor,3.2,0.03,HSR
1009296,Office Worker,regular,36,74078,607.0,Mid-range,1,0.2,Quick Bites,12.0,0.03,Koramangala 5th Block
1009297,Student,regular,18,23968,365.0,Budget,1,0.35,Quick Bites,1.7,0.03,Koramangala 5th Block
1009298,Food Explorer,occasional,32,47842,581.0,Mid-range,1,0.7,Kiosk,18.1,0.06,JP Nagar
1009299,Family,regular,24,147524,627.0,Mid-range,6,0.15,Casual Dining,9.1,0.03,Jayanagar
1009300,Student,trial_only,24,29011,242.0,Budget,1,0.35,Quick Bites,78.1,0.15,Brigade Road
1009301,Couple,occasional,39,90244,1485.0,Premium,2,0.3,Lounge,15.5,0.06,JP Nagar
1009302,Office Worker,trial_only,40,60534,291.0,Budget,1,0.2,Delivery,57.2,0.15,MG Road
1009303,Student,trial_only,19,10273,492.0,Budget,1,0.35,Cafe,12.2,0.15,Whitefield
1009304,Family,trial_only,48,163987,794.0,Mid-range,3,0.15,Casual Dining,35.4,0.15,JP Nagar
1009305,Student,trial_only,20,29465,190.0,Budget,1,0.35,Quick Bites,35.5,0.15,Commercial Street
1009306,Office Worker,regular,24,88255,468.0,Budget,1,0.2,Cafe,20.7,0.03,JP Nagar
1009307,Couple,regular,34,109942,960.0,Mid-range,1,0.3,Cafe,10.5,0.03,Indiranagar
1009308,Food Explorer,regular,30,58429,495.0,Budget,1,0.7,Meat Shop,14.6,0.03,Koramangala 1st Block
1009309,Office Worker,occasional,32,47399,299.0,Budget,3,0.2,Food Court,8.7,0.06,St. Marks Road
1009310,Family,occasional,50,171441,752.0,Mid-range,4,0.15,Casual Dining,14.3,0.06,Lavelle Road
1009311,Student,power_user,19,11077,130.0,Budget,1,0.35,Dessert Parlor,2.3,0.01,JP Nagar
1009312,Family,trial_only,42,140597,680.0,Mid-range,2,0.15,Casual Dining,78.8,0.15,BTM
1009313,Office Worker,occasional,26,34081,367.0,Budget,1,0.2,Casual Dining,3.3,0.06,Marathahalli
1009314,Family,occasional,51,148694,700.0,Mid-range,3,0.15,Casual Dining,20.5,0.06,Marathahalli
1009315,Student,regular,21,24530,239.0,Budget,1,0.35,Cafe,3.1,0.03,JP Nagar
1009316,Food Explorer,regular,37,77789,608.0,Mid-range,3,0.7,Confectionery,13.9,0.03,Koramangala 6th Block
1009317,Couple,occasional,29,120042,1466.0,Premium,1,0.3,Fine Dining,14.6,0.06,Jeevan Bhima Nagar
1009318,Office Worker,regular,28,51287,486.0,Budget,1,0.2,Cafe,4.5,0.03,BTM
1009319,Couple,occasional,45,107335,1590.0,Premium,1,0.3,Cafe,14.8,0.06,Brookefield
1009320,Student,regular,19,30001,260.0,Budget,2,0.35,Bakery,1.2,0.03,HSR
1009321,Family,regular,40,115001,865.0,Mid-range,1,0.15,Fine Dining,12.4,0.03,Shivajinagar
1009322,Office Worker,regular,28,31318,486.0,Budget,1,0.2,Food Court,13.5,0.03,Banaswadi
1009323,Student,occasional,20,34850,392.0,Budget,3,0.35,Dessert Parlor,21.9,0.06,Koramangala 4th Block
1009324,Family,regular,45,124872,654.0,Mid-range,2,0.15,Cafe,10.0,0.03,Domlur
1009325,Office Worker,trial_only,37,55786,529.0,Mid-range,1,0.2,Quick Bites,19.2,0.15,Frazer Town
1009326,Office Worker,power_user,31,34429,364.0,Budget,1,0.2,Casual Dining,0.8,0.01,St. Marks Road
1009327,Office Worker,trial_only,34,35427,393.0,Budget,1,0.2,Casual Dining,34.1,0.15,Koramangala 4th Block
1009328,Student,power_user,18,16366,271.0,Budget,1,0.35,Dessert Parlor,1.1,0.01,Koramangala 5th Block
1009329,Student,regular,19,33083,336.0,Budget,1,0.35,Dessert Parlor,1.9,0.03,Koramangala 1st Block
1009330,Family,trial_only,46,147024,583.0,Mid-range,2,0.15,Fine Dining,31.6,0.15,Whitefield
1009331,Family,occasional,43,109598,610.0,Mid-range,3,0.15,Casual Dining,19.7,0.06,Bommanahalli
1009332,Student,occasional,18,28869,248.0,Budget,1,0.35,Quick Bites,14.7,0.06,Indiranagar
1009333,Office Worker,occasional,39,53510,455.0,Budget,1,0.2,Casual Dining,32.5,0.06,Koramangala 4th Block
1009334,Family,regular,34,166686,613.0,Mid-range,7,0.15,Fine Dining,10.4,0.03,Bannerghatta Road
1009335,Family,occasional,30,99256,853.0,Mid-range,4,0.15,Casual Dining,1.6,0.06,BTM
1009336,Couple,regular,34,121544,1093.0,Premium,2,0.3,Cafe,2.3,0.03,JP Nagar
1009337,Office Worker,occasional,30,56191,516.0,Mid-range,2,0.2,Quick Bites,35.9,0.06,Koramangala 5th Block
1009338,Office Worker,trial_only,32,70485,456.0,Budget,1,0.2,Food Court,32.7,0.15,Bannerghatta Road
1009339,Family,trial_only,25,82377,1150.0,Premium,3,0.15,Casual Dining,31.0,0.15,Electronic City
1009340,Office Worker,occasional,25,86707,462.0,Budget,1,0.2,Food Court,2.3,0.06,Whitefield
1009341,Student,occasional,24,17159,203.0,Budget,2,0.35,Quick Bites,19.4,0.06,Ejipura
1009342,Student,occasional,23,23435,283.0,Budget,1,0.35,Cafe,9.3,0.06,BTM
1009343,Couple,regular,31,118736,1206.0,Premium,3,0.3,Fine Dining,3.5,0.03,Bellandur
1009344,Student,trial_only,23,26347,227.0,Budget,1,0.35,Quick Bites,12.1,0.15,BTM
1009345,Family,occasional,48,126553,1103.0,Premium,5,0.15,Casual Dining,7.2,0.06,Kalyan Nagar
1009346,Family,regular,45,164168,738.0,Mid-range,1,0.15,Dessert Parlor,5.9,0.03,Jayanagar
1009347,Office Worker,occasional,35,88177,386.0,Budget,1,0.2,Food Court,6.3,0.06,Shivajinagar
1009348,Couple,power_user,44,126370,1254.0,Premium,2,0.3,Lounge,3.2,0.01,Residency Road
1009349,Family,trial_only,50,82139,619.0,Mid-range,4,0.15,Casual Dining,11.7,0.15,Jayanagar
1009350,Student,trial_only,19,29248,377.0,Budget,1,0.35,Quick Bites,49.5,0.15,Hennur
1009351,Couple,regular,39,100338,1430.0,Premium,3,0.3,Cafe,14.7,0.03,Sarjapur Road
1009352,Office Worker,power_user,25,62205,463.0,Budget,1,0.2,Food Court,2.2,0.01,Jayanagar
1009353,Office Worker,occasional,32,86489,509.0,Mid-range,1,0.2,Cafe,18.7,0.06,Marathahalli
1009354,Family,regular,22,123341,700.0,Mid-range,6,0.15,Casual Dining,0.5,0.03,Richmond Road
1009355,Family,trial_only,26,162095,499.0,Budget,4,0.15,Fine Dining,9.5,0.15,Bellandur
1009356,Office Worker,power_user,35,68923,417.0,Budget,2,0.2,Cafe,0.9,0.01,MG Road
1009357,Food Explorer,regular,29,46987,475.0,Budget,2,0.7,Bar,2.2,0.03,Whitefield
1009358,Family,power_user,25,144066,393.0,Budget,5,0.15,Casual Dining,0.9,0.01,JP Nagar
1009359,Family,occasional,55,119391,588.0,Mid-range,4,0.15,Casual Dining,20.1,0.06,Koramangala 4th Block
1009360,Student,occasional,24,23653,202.0,Budget,2,0.35,Food Court,1.5,0.06,Jayanagar
1009361,Office Worker,trial_only,27,48162,345.0,Budget,1,0.2,Casual Dining,105.2,0.15,Shivajinagar
1009362,Office Worker,trial_only,33,41128,583.0,Mid-range,1,0.2,Quick Bites,32.9,0.15,Cunningham Road
1009363,Family,occasional,30,149278,902.0,Mid-range,5,0.15,Food Court,21.6,0.06,Jayanagar
1009364,Office Worker,regular,37,44904,546.0,Mid-range,1,0.2,Delivery,2.4,0.03,BTM
1009365,Couple,power_user,39,59318,1353.0,Premium,2,0.3,Fine Dining,2.0,0.01,Marathahalli
1009366,Office Worker,trial_only,30,59584,558.0,Mid-range,1,0.2,Food Court,45.1,0.15,Koramangala 5th Block
1009367,Family,regular,53,145404,805.0,Mid-range,3,0.15,Casual Dining,11.8,0.03,Vasanth Nagar
1009368,Couple,trial_only,40,70406,1655.0,Premium,2,0.3,Lounge,32.1,0.15,Brookefield
1009369,Couple,trial_only,27,86184,831.0,Mid-range,2,0.3,Lounge,15.4,0.15,JP Nagar
1009370,Couple,occasional,33,92349,1180.0,Premium,2,0.3,Fine Dining,27.2,0.06,Koramangala 6th Block
1009371,Couple,occasional,42,142358,893.0,Mid-range,2,0.3,Fine Dining,6.3,0.06,Indiranagar
1009372,Student,trial_only,21,13678,399.0,Budget,1,0.35,Quick Bites,15.8,0.15,Lavelle Road
1009373,Family,occasional,23,170184,884.0,Mid-range,4,0.15,Fine Dining,4.1,0.06,Magadi Road
1009374,Food Explorer,occasional,36,51698,897.0,Mid-range,1,0.7,Delivery,18.2,0.06,Banashankari
1009375,Family,regular,37,129379,519.0,Mid-range,1,0.15,Casual Dining,4.1,0.03,Koramangala 5th Block
1009376,Student,occasional,19,31081,252.0,Budget,1,0.35,Bakery,13.3,0.06,Koramangala 5th Block
1009377,Food Explorer,regular,37,112341,154.0,Budget,2,0.7,Microbrewery,3.0,0.03,Koramangala 6th Block
1009378,Student,trial_only,24,23556,329.0,Budget,1,0.35,Quick Bites,27.4,0.15,Kalyan Nagar
1009379,Office Worker,occasional,33,59583,407.0,Budget,1,0.2,Quick Bites,24.3,0.06,Majestic
1009380,Student,occasional,23,29511,360.0,Budget,2,0.35,Quick Bites,8.1,0.06,Indiranagar
1009381,Office Worker,power_user,27,84570,453.0,Budget,2,0.2,Casual Dining,3.3,0.01,JP Nagar
1009382,Office Worker,trial_only,36,30692,237.0,Budget,2,0.2,Cafe,25.6,0.15,Banashankari
1009383,Office Worker,regular,39,45723,284.0,Budget,1,0.2,Casual Dining,8.8,0.03,Koramangala 4th Block
1009384,Food Explorer,occasional,26,62850,621.0,Mid-range,2,0.7,Pub,20.2,0.06,Koramangala 6th Block
1009385,Office Worker,power_user,39,80001,497.0,Budget,2,0.2,Quick Bites,0.7,0.01,Malleshwaram
1009386,Office Worker,trial_only,24,31060,228.0,Budget,1,0.2,Food Court,46.3,0.15,Koramangala 7th Block
1009387,Couple,occasional,33,62547,1175.0,Premium,1,0.3,Fine Dining,12.6,0.06,BTM
1009388,Couple,occasional,25,50338,895.0,Mid-range,1,0.3,Lounge,20.9,0.06,Whitefield
1009389,Student,regular,21,33824,211.0,Budget,1,0.35,Cafe,0.4,0.03,Ejipura
1009390,Student,regular,22,10800,248.0,Budget,1,0.35,Beverage Shop,8.8,0.03,Richmond Road
1009391,Family,regular,51,91861,825.0,Mid-range,2,0.15,Casual Dining,3.3,0.03,Malleshwaram
1009392,Couple,regular,27,102152,988.0,Mid-range,4,0.3,Fine Dining,7.0,0.03,Koramangala 1st Block
1009393,Family,occasional,51,101845,403.0,Budget,4,0.15,Casual Dining,17.5,0.06,Bellandur
1009394,Student,occasional,24,12270,309.0,Budget,3,0.35,Quick Bites,42.7,0.06,Rajajinagar
1009395,Family,regular,22,109553,730.0,Mid-range,1,0.15,Cafe,6.6,0.03,Koramangala 3rd Block
1009396,Family,occasional,54,155805,612.0,Mid-range,4,0.15,Fine Dining,13.2,0.06,HSR
1009397,Family,regular,52,94661,738.0,Mid-range,1,0.15,Casual Dining,2.3,0.03,HSR
1009398,Couple,power_user,24,101619,1096.0,Premium,4,0.3,Microbrewery,2.3,0.01,BTM
1009399,Couple,trial_only,25,96971,1213.0,Premium,1,0.3,Cafe,11.0,0.15,JP Nagar
1009400,Family,regular,46,89442,750.0,Mid-range,1,0.15,Cafe,9.5,0.03,Church Street
1009401,Family,occasional,35,60307,833.0,Mid-range,2,0.15,Fine Dining,18.2,0.06,Koramangala 6th Block
1009402,Family,trial_only,29,160639,790.0,Mid-range,5,0.15,Cafe,45.1,0.15,Bannerghatta Road
1009403,Office Worker,occasional,30,89628,532.0,Mid-range,1,0.2,Cafe,9.6,0.06,Koramangala 1st Block
1009404,Office Worker,occasional,29,60578,608.0,Mid-range,1,0.2,Casual Dining,3.3,0.06,Old Airport Road
1009405,Family,occasional,55,159634,797.0,Mid-range,6,0.15,Casual Dining,9.9,0.06,Church Street
1009406,Family,trial_only,28,102096,676.0,Mid-range,3,0.15,Fine Dining,27.9,0.15,Banaswadi
1009407,Office Worker,trial_only,24,86590,306.0,Budget,1,0.2,Quick Bites,73.3,0.15,JP Nagar
