restaurant_id,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,listed_in(type),popularity_score,appeal_score
R45942,0,0,3.4,10,Rajajinagar,Quick Bites,"Biryani, Kebab",150,Delivery,0.2068080767815527,0.4301109982646784
R45943,0,0,,0,Rajajinagar,Quick Bites,North Indian,150,Delivery,,0.3442019454913517
R45944,0,0,,0,Rajajinagar,"Takeaway, Delivery","Seafood, Hyderabadi, Chinese",400,Delivery,,0.3442019454913517
R45945,0,0,,0,Rajajinagar,Confectionery,"Fast Food, Beverages",100,Delivery,,0.3442019454913517
R45946,0,0,,0,Rajajinagar,Quick Bites,"South Indian, North Indian, Chinese, Street Food",200,Delivery,,0.3442019454913517
R45947,0,0,,0,Rajajinagar,Quick Bites,"Biryani, South Indian",300,Delivery,,0.3442019454913517
R45948,0,0,,0,Rajajinagar,Quick Bites,"South Indian, Biryani",300,Delivery,,0.3442019454913517
R45949,0,0,,0,Rajajinagar,Delivery,"North Indian, Kashmiri",400,Delivery,,0.3442019454913517
R45950,1,0,,0,Rajajinagar,"Beverage Shop, Quick Bites","Juices, Sandwich, Burger, Beverages, Continental",200,Delivery,,0.3442019454913517
R45951,0,0,3.5,37,Rajajinagar,Quick Bites,Biryani,300,Delivery,0.2206737550594872,0.4732557953441607
R45952,1,0,3.4,22,Rajajinagar,Quick Bites,"North Indian, Fast Food",300,Delivery,0.2072358334355451,0.4505455495187764
R45953,0,0,,0,Rajajinagar,Bakery,Bakery,300,Delivery,,0.3442019454913517
R45954,0,0,,0,Rajajinagar,Bakery,Bakery,400,Delivery,,0.3442019454913517
R45955,0,0,3.3,4,Rajajinagar,Quick Bites,South Indian,400,Delivery,0.1936909726481049,0.4027184215425657
R45956,0,0,3.6,12,Rajajinagar,Bakery,"Bakery, Desserts",500,Delivery,0.2326858211701214,0.4447092754923745
R45957,0,0,,0,Rajajinagar,Quick Bites,"Street Food, Juices",150,Delivery,,0.3442019454913517
R45958,0,0,3.3,6,Rajajinagar,Quick Bites,South Indian,400,Delivery,0.1937622654237703,0.4132168807583084
R45959,1,0,3.8,177,Seshadripuram,Quick Bites,Biryani,300,Delivery,0.26437392677542,0.5742845636663931
R45960,0,0,4.1,453,Basavanagudi,Quick Bites,Street Food,100,Delivery,0.3129220072365999,0.6738496938963546
R45961,0,0,3.7,28,Seshadripuram,Casual Dining,"North Indian, Asian, Continental",1000,Delivery,0.2461593891818962,0.4824707785358556
R45962,0,0,3.9,175,Basaveshwara Nagar,Quick Bites,"Biryani, South Indian",350,Delivery,0.2772058598062062,0.5911199585181196
R45963,0,0,3.5,7,Malleshwaram,Quick Bites,South Indian,200,Delivery,0.2196043634245062,0.4233848395708035
R45964,0,0,3.7,239,Basaveshwara Nagar,"Casual Dining, Cafe","Continental, Italian, Cafe, Beverages, Desserts",600,Delivery,0.2536807770145958,0.5691804630570887
R45965,0,0,3.3,5,Malleshwaram,Sweet Shop,"Mithai, Fast Food",300,Delivery,0.1937266190359376,0.4085104166976046
R45966,0,0,3.9,57,Basaveshwara Nagar,Quick Bites,Desserts,600,Delivery,0.2729995860419477,0.535791787094985
R45967,0,0,3.4,4,Malleshwaram,Sweet Shop,Mithai,150,Delivery,0.2065941984545565,0.404620484125043
R45968,0,0,,0,Magadi Road,Bakery,"Bakery, Desserts",500,Delivery,,0.3442019454913517
R45969,0,0,,0,Malleshwaram,Quick Bites,South Indian,200,Delivery,,0.3442019454913517
R45970,0,0,,0,Magadi Road,Quick Bites,South Indian,250,Delivery,,0.3442019454913517
R45971,0,0,,0,Malleshwaram,Delivery,"South Indian, Biryani",300,Delivery,,0.3442019454913517
R45972,1,0,,0,Seshadripuram,Quick Bites,"North Indian, Street Food",150,Delivery,,0.3442019454913517
R45973,0,0,,0,Malleshwaram,Bakery,Bakery,150,Delivery,,0.3442019454913517
R45974,1,0,3.9,86,Race Course Road,"Bar, Casual Dining","Continental, North Indian, Chinese",1500,Delivery,0.2740333312890959,0.5565128884226859
R45975,1,0,3.3,5,Magadi Road,Quick Bites,"Biryani, Kebab",300,Delivery,0.1937266190359376,0.4085104166976046
R45976,1,0,,0,Magadi Road,Quick Bites,"North Indian, South Indian",250,Delivery,,0.3442019454913517
R45977,0,0,3.3,4,Basavanagudi,Quick Bites,"Healthy Food, South Indian",150,Delivery,0.1936909726481049,0.4027184215425657
R45978,0,0,3.3,7,Vijay Nagar,Sweet Shop,Mithai,300,Delivery,0.193797911811603,0.4171436967220501
R45979,0,0,3.7,31,Basavanagudi,Quick Bites,"South Indian, North Indian, Desserts",300,Delivery,0.2462663283453943,0.4865083443927893
R45980,1,0,3.6,19,Rajajinagar,"Dessert Parlor, Beverage Shop","Desserts, Beverages",300,Delivery,0.2329353458849503,0.4604532828225583
R45981,1,0,3.3,4,City Market,"Takeaway, Delivery","Healthy Food, Juices",200,Delivery,0.1936909726481049,0.4027184215425657
R45982,1,0,3.3,4,Basavanagudi,Quick Bites,"Pizza, Beverages, Ice Cream",200,Delivery,0.1936909726481049,0.4027184215425657
R45983,1,0,,0,Malleshwaram,Confectionery,Desserts,200,Delivery,,0.3442019454913517
R45984,1,0,4.1,80,Malleshwaram,Cafe,Cafe,500,Delivery,0.299625904575003,0.581191310458837
R45985,0,1,4.3,1145,Malleshwaram,Casual Dining,"North Indian, South Indian",1100,Delivery,0.3633957592297313,0.7573551414898395
R45986,0,0,4.3,190,Malleshwaram,Dessert Parlor,"Ice Cream, Beverages",200,Delivery,0.3293534588495032,0.6654060472795617
R45987,0,0,4.2,124,Malleshwaram,Food Court,"Mexican, Fast Food",400,Delivery,0.3140975714460934,0.6228082553121715
R45988,0,0,3.8,128,Vijay Nagar,Casual Dining,"North Indian, Chinese, Continental",600,Delivery,0.2626272537716178,0.5599024681473845
R45989,0,0,3.2,46,Basaveshwara Nagar,Quick Bites,"North Indian, Chinese, Seafood",350,Delivery,0.1822848951306268,0.4457046710976476
R45990,0,0,3.7,30,Basaveshwara Nagar,Quick Bites,"North Indian, Chinese, Mangalorean",300,Delivery,0.2462306819575616,0.4852061692201896
R45991,0,0,2.9,86,Malleshwaram,Casual Dining,"Chinese, North Indian",450,Delivery,0.1450010732245799,0.4116116641276686
R45992,0,0,,0,Basaveshwara Nagar,Casual Dining,"South Indian, North Indian, Arabian, Continental",600,Delivery,,0.3442019454913517
R45993,1,0,4.0,25,Malleshwaram,Dessert Parlor,"Ice Cream, Desserts",200,Delivery,0.284762127437753,0.5023078965475916
R45994,0,0,4.0,178,Basaveshwara Nagar,Casual Dining,"Chinese, North Indian",750,Delivery,0.290216024776156,0.6093172109927906
R45995,0,0,,0,Malleshwaram,Quick Bites,South Indian,200,Delivery,,0.3442019454913517
R45996,0,0,,0,Malleshwaram,Quick Bites,"Biryani, Fast Food",200,Delivery,,0.3442019454913517
R45997,0,0,3.3,6,Malleshwaram,Quick Bites,Chinese,300,Delivery,0.1937622654237703,0.4132168807583084
R45998,1,0,3.6,15,Magadi Road,Quick Bites,"Fast Food, Bakery",300,Delivery,0.2327927603336195,0.452342768365914
R45999,0,0,,0,West Bangalore,Food Truck,Biryani,200,Delivery,,0.3442019454913517
R46000,0,0,3.5,8,Malleshwaram,"Bakery, Dessert Parlor",Desserts,150,Delivery,0.2196400098123389,0.4274740964472727
R46001,0,0,,0,Basaveshwara Nagar,Quick Bites,Fast Food,300,Delivery,,0.3442019454913517
R46002,1,0,3.8,13,Malleshwaram,Quick Bites,Mangalorean,400,Delivery,0.2585279191708572,0.4577466858065715
R46003,0,0,,0,Basaveshwara Nagar,Quick Bites,"Fast Food, Beverages",200,Delivery,,0.3442019454913517
R46004,0,0,,0,Vijay Nagar,"Quick Bites, Beverage Shop","Fast Food, Beverages",400,Delivery,,0.3442019454913517
R46005,0,0,,0,Vijay Nagar,Quick Bites,Biryani,300,Delivery,,0.3442019454913517
R46006,0,0,,0,Basaveshwara Nagar,"Takeaway, Delivery",Sandwich,200,Delivery,,0.3442019454913517
R46007,0,0,3.3,4,Malleshwaram,Casual Dining,"Continental, North Indian",1500,Delivery,0.1936909726481049,0.4027184215425657
R46008,0,0,3.1,49,Malleshwaram,Food Court,"South Indian, Mangalorean, Kerala",800,Delivery,0.1694886084876732,0.4349116322927453
R46009,0,0,3.7,33,Seshadripuram,Casual Dining,"North Indian, Chinese, Hyderabadi",650,Delivery,0.2463376211210597,0.4889948407210535
R46010,0,0,3.3,16,Basaveshwara Nagar,"Takeaway, Delivery",Desserts,300,Delivery,0.1941187293020973,0.4365357824577074
R46011,0,0,,0,Majestic,Sweet Shop,Mithai,250,Delivery,,0.3442019454913517
R46012,0,0,,0,Malleshwaram,Beverage Shop,"Beverages, Juices",100,Delivery,,0.3442019454913517
R46013,0,0,,0,Malleshwaram,Quick Bites,"North Indian, Chinese, Biryani",450,Delivery,,0.3442019454913517
R46014,0,0,,0,West Bangalore,Food Truck,Fast Food,300,Delivery,,0.3442019454913517
R46015,0,0,,0,Basaveshwara Nagar,Dessert Parlor,"Ice Cream, Desserts, Bakery",400,Delivery,,0.3442019454913517
R46016,0,0,,0,Basaveshwara Nagar,Quick Bites,Fast Food,250,Delivery,,0.3442019454913517
R46017,0,0,,0,Basaveshwara Nagar,Sweet Shop,Mithai,400,Delivery,,0.3442019454913517
R46018,0,0,,0,Basaveshwara Nagar,Quick Bites,"Biryani, Kebab",300,Delivery,,0.3442019454913517
R46019,1,0,,0,Basaveshwara Nagar,Delivery,"BBQ, Mughlai",750,Delivery,,0.3442019454913517
R46020,0,0,3.3,6,Malleshwaram,Casual Dining,"North Indian, Chinese, Thai, Italian, South Indian",700,Delivery,0.1937622654237703,0.4132168807583084
R46021,0,0,3.8,16,Malleshwaram,Food Court,"Fast Food, Beverages",400,Delivery,0.2586348583343554,0.4665683495494532
R46022,0,0,3.3,13,Malleshwaram,Mess,South Indian,200,Delivery,0.1940117901385992,0.4319895883355256
R46023,0,0,,0,Malleshwaram,Bakery,Bakery,200,Delivery,,0.3442019454913517
R46024,0,0,3.3,6,Majestic,Casual Dining,"North Indian, South Indian, Chinese",600,Delivery,0.1937622654237703,0.4132168807583084
R46025,0,0,3.2,11,Majestic,Casual Dining,"North Indian, Chinese, Andhra",450,Delivery,0.1810372715564823,0.4236365691975668
R46026,0,0,3.3,7,Basaveshwara Nagar,Dessert Parlor,Desserts,100,Delivery,0.193797911811603,0.4171436967220501
R46027,0,0,3.4,17,Malleshwaram,Dessert Parlor,Desserts,400,Delivery,0.2070576014963816,0.4440912585254692
R46028,0,0,3.5,49,Basaveshwara Nagar,"Sweet Shop, Quick Bites","Mithai, North Indian, Street Food",250,Delivery,0.2211015117134796,0.4815121655634375
R46029,0,0,2.6,30,Malleshwaram,Quick Bites,"Healthy Food, Beverages, Fast Food",500,Delivery,0.1042951980865938,0.3857497278477007
R46030,0,0,,0,Malleshwaram,Delivery,"Street Food, Beverages",150,Delivery,,0.3442019454913517
R46031,0,0,,0,Basaveshwara Nagar,Quick Bites,South Indian,300,Delivery,,0.3442019454913517
R46032,0,0,,0,Vijay Nagar,Quick Bites,"South Indian, North Indian",150,Delivery,,0.3442019454913517
R46033,0,0,,0,Basaveshwara Nagar,Delivery,Continental,700,Delivery,,0.3442019454913517
R46034,0,0,,0,Malleshwaram,Beverage Shop,"Beverages, Juices, Ice Cream",200,Delivery,,0.3442019454913517
R46035,0,0,,0,Basaveshwara Nagar,Quick Bites,"Ice Cream, Fast Food, Beverages",300,Delivery,,0.3442019454913517
R46036,0,0,,0,Basaveshwara Nagar,Delivery,North Indian,400,Delivery,,0.3442019454913517
R46037,1,0,,0,Basaveshwara Nagar,Quick Bites,Fast Food,200,Delivery,,0.3442019454913517
R46038,0,0,,0,Vijay Nagar,Quick Bites,"South Indian, Chinese, North Indian, Juices",250,Delivery,,0.3442019454913517
R46039,0,0,3.4,11,Majestic,Quick Bites,"North Indian, South Indian",300,Delivery,0.2068437231693854,0.4326896555276266
R46040,0,0,,0,Basaveshwara Nagar,Delivery,Continental,500,Delivery,,0.3442019454913517
R46041,0,0,,0,Majestic,Quick Bites,North Indian,300,Delivery,,0.3442019454913517
R46042,0,0,3.3,12,Vijay Nagar,Casual Dining,"North Indian, South Indian, Chinese",800,Delivery,0.1939761437507665,0.4301746463243882
R46043,0,0,,0,Malleshwaram,Quick Bites,"Biryani, Kebab",300,Delivery,,0.3442019454913517
R46044,0,0,3.3,20,Malleshwaram,Quick Bites,"North Indian, Chinese, Biryani",400,Delivery,0.1942613148534281,0.441167695798855
R46045,0,0,2.8,270,Malleshwaram,Food Court,Pizza,500,Delivery,0.1386567827793449,0.4069737493415171
R46046,1,0,,0,Vijay Nagar,"Bakery, Dessert Parlor","Bakery, Desserts",400,Delivery,,0.3442019454913517
R46047,0,0,,0,Majestic,Takeaway,South Indian,300,Delivery,,0.3442019454913517
R46048,1,0,4.2,290,Rajajinagar,"Takeaway, Delivery",Pizza,600,Delivery,0.3200148718263216,0.6708311125349058
R46049,0,0,3.4,61,Rajajinagar,Quick Bites,Fast Food,150,Delivery,0.2086260425610204,0.4752446123504236
R46050,1,0,3.2,5,Majestic,Quick Bites,South Indian,300,Delivery,0.1808233932294861,0.4061845249527276
R46051,1,0,3.5,19,Seshadripuram,Casual Dining,"Seafood, Mangalorean, Chinese",500,Delivery,0.2200321200784986,0.4536771848724833
R46052,1,0,3.3,10,Malleshwaram,"Dessert Parlor, Bakery","Desserts, Bakery",250,Delivery,0.1939048509751011,0.4259152719798022
R46053,1,0,3.4,7,Majestic,Casual Dining,North Indian,700,Delivery,0.2067011376180546,0.4202642681464267
R46054,1,0,,0,Basaveshwara Nagar,Delivery,"North Indian, Chinese",600,Delivery,,0.3442019454913517
R46055,1,0,3.9,36,Yeshwantpur,"Casual Dining, Bar","Seafood, North Indian, Mangalorean",1200,Delivery,0.272251011897461,0.5124715977967005
R46056,0,0,4.8,1161,Rajajinagar,Bakery,"Bakery, Desserts",200,Desserts,0.4284822304673126,0.8613255607339598
R46057,1,0,3.8,114,Rajajinagar,Quick Bites,"Mithai, Street Food",400,Desserts,0.2621282043419599,0.5547192155053555
R46058,1,0,4.0,155,Rajajinagar,Dessert Parlor,Ice Cream,500,Desserts,0.2893961578560039,0.6022615567207877
R46059,1,0,3.9,115,Rajajinagar,Dessert Parlor,"Desserts, Ice Cream, Beverages, Sandwich",400,Desserts,0.2750670765362442,0.5708851024585061
R46060,0,0,3.1,8,Rajajinagar,Dessert Parlor,"Ice Cream, Desserts",450,Desserts,0.1680271065865325,0.4134997591066235
R46061,1,0,4.0,39,Rajajinagar,Delivery,"Bakery, Desserts",500,Desserts,0.2852611768674107,0.526955261723107
R46062,1,0,3.3,7,Rajajinagar,"Dessert Parlor, Quick Bites","Desserts, Sandwich, Pizza, Burger",200,Desserts,0.193797911811603,0.4171436967220501
R46063,1,0,3.6,39,Rajajinagar,Dessert Parlor,"Desserts, Ice Cream",300,Desserts,0.2336482736416043,0.4852287638200128
R46064,0,0,3.8,56,Rajajinagar,"Bakery, Dessert Parlor","Bakery, Desserts",400,Desserts,0.2600607138476634,0.5225402487147188
R46065,0,0,3.5,8,Rajajinagar,Cafe,Cafe,400,Desserts,0.2196400098123389,0.4274740964472727
R46066,0,0,3.4,8,Rajajinagar,"Takeaway, Delivery",Desserts,150,Desserts,0.2067367840058873,0.4239805121121103
R46067,1,0,3.5,13,Rajajinagar,Dessert Parlor,"Ice Cream, Fast Food",200,Desserts,0.2198182417515024,0.442292427323944
R46068,1,0,3.5,14,Rajajinagar,Bakery,Bakery,400,Desserts,0.2198538881393351,0.4445326777886057
R46069,1,0,3.4,36,Rajajinagar,Dessert Parlor,Bakery,400,Desserts,0.2077348828652029,0.4624498220886953
R46070,0,0,,0,Rajajinagar,Sweet Shop,"Mithai, Street Food",250,Desserts,,0.3442019454913517
R46071,1,0,2.9,20,Rajajinagar,Dessert Parlor,"Ice Cream, Desserts",250,Desserts,0.1426484116276217,0.4131044773688632
R46072,0,0,3.4,10,Rajajinagar,"Dessert Parlor, Quick Bites","Ice Cream, Fast Food",350,Desserts,0.2068080767815527,0.4301109982646784
R46073,0,0,,0,Rajajinagar,Bakery,Bakery,300,Desserts,,0.3442019454913517
R46074,0,0,3.3,4,Rajajinagar,"Bakery, Dessert Parlor","Bakery, Fast Food",500,Desserts,0.1936909726481049,0.4027184215425657
R46075,0,0,,0,Rajajinagar,Bakery,Bakery,400,Desserts,,0.3442019454913517
R46076,0,0,,0,Rajajinagar,Sweet Shop,"Mithai, Street Food",450,Desserts,,0.3442019454913517
R46077,1,0,,0,Rajajinagar,"Dessert Parlor, Beverage Shop","Beverages, Ice Cream",200,Desserts,,0.3442019454913517
R46078,0,0,3.4,4,Rajajinagar,Bakery,Bakery,300,Desserts,0.2065941984545565,0.404620484125043
R46079,0,0,3.3,8,Rajajinagar,Dessert Parlor,Desserts,100,Desserts,0.1938335581994357,0.420486927776948
R46080,0,0,3.7,10,Rajajinagar,Quick Bites,Fast Food,300,Desserts,0.2455177542009076,0.4426981771193072
R46081,0,0,3.3,6,Rajajinagar,Dessert Parlor,Ice Cream,200,Desserts,0.1937622654237703,0.4132168807583084
R46082,0,0,3.0,28,Rajajinagar,Dessert Parlor,Desserts,300,Desserts,0.1558368085367349,0.4216874742697355
R46083,0,0,,0,Rajajinagar,Dessert Parlor,Desserts,200,Desserts,,0.3442019454913517
R46084,0,0,3.6,15,Rajajinagar,Sweet Shop,"Mithai, Desserts",100,Desserts,0.2327927603336195,0.452342768365914
R46085,0,0,,0,Rajajinagar,"Beverage Shop, Dessert Parlor","Beverages, Desserts",300,Desserts,,0.3442019454913517
R46086,0,0,,0,Rajajinagar,Dessert Parlor,Desserts,300,Desserts,,0.3442019454913517
R46087,0,0,3.6,12,Rajajinagar,Bakery,"Bakery, Desserts",500,Desserts,0.2326858211701214,0.4447092754923745
R46088,0,0,,0,Rajajinagar,Dessert Parlor,Desserts,300,Desserts,,0.3442019454913517
R46089,0,0,,0,Rajajinagar,Sweet Shop,"Mithai, Desserts",500,Desserts,,0.3442019454913517
R46090,0,0,3.4,7,Rajajinagar,Dessert Parlor,"Ice Cream, Desserts",150,Desserts,0.2067011376180546,0.4202642681464267
R46091,1,0,3.6,24,Rajajinagar,Sweet Shop,"Mithai, Street Food",250,Desserts,0.2331135778241138,0.468482114481258
R46092,0,0,3.7,53,Rajajinagar,"Takeaway, Delivery","Mithai, Street Food",250,Desserts,0.2470505488777137,0.5079690151011909
R46093,0,0,3.0,8,Rajajinagar,"Bakery, Dessert Parlor","Bakery, Desserts, Beverages",100,Desserts,0.1551238807800809,0.4100061747714613
R46094,1,1,4.3,397,Basaveshwara Nagar,"Casual Dining, Cafe","Pizza, Cafe, Italian",600,Desserts,0.336732261130872,0.7063242613961471
R46095,1,0,3.8,35,Basaveshwara Nagar,Dessert Parlor,Desserts,250,Desserts,0.2593121397031767,0.5011935829099996
R46096,0,0,4.2,148,Basaveshwara Nagar,Dessert Parlor,"Ice Cream, Beverages",200,Desserts,0.3149530847540783,0.633392371943363
R46097,1,0,4.1,179,Basaveshwara Nagar,Dessert Parlor,"Desserts, Ice Cream",500,Desserts,0.3031548969704402,0.6270108915888218
R46098,1,0,3.4,10,Basaveshwara Nagar,"Dessert Parlor, Quick Bites","Ice Cream, Juices, Fast Food",200,Desserts,0.2068080767815527,0.4301109982646784
R46099,0,0,3.7,23,Basaveshwara Nagar,Dessert Parlor,Ice Cream,300,Desserts,0.2459811572427327,0.4747085095740513
R46100,1,0,3.9,61,Basaveshwara Nagar,Sweet Shop,"Mithai, Street Food",100,Desserts,0.2731421715932784,0.5392294381947862
R46101,1,0,3.8,43,Basaveshwara Nagar,Dessert Parlor,"Ice Cream, Desserts",200,Desserts,0.2595973108058382,0.5105232677757638
R46102,1,0,3.6,99,Basaveshwara Nagar,Cafe,"Cafe, Italian, Desserts",500,Desserts,0.2357870569115663,0.5181147592741117
R46103,0,0,3.9,57,Basaveshwara Nagar,Quick Bites,Desserts,600,Desserts,0.2729995860419477,0.535791787094985
R46104,1,0,3.8,75,Basaveshwara Nagar,Dessert Parlor,Desserts,350,Desserts,0.2607379952164846,0.535822223110781
R46105,1,0,,0,Basaveshwara Nagar,"Sweet Shop, Quick Bites","Mithai, Street Food",200,Desserts,,0.3442019454913517
R46106,0,0,3.3,16,Basaveshwara Nagar,"Takeaway, Delivery",Desserts,300,Desserts,0.1941187293020973,0.4365357824577074
R46107,0,0,,0,Basaveshwara Nagar,Bakery,Bakery,200,Desserts,,0.3442019454913517
R46108,0,0,,0,Basaveshwara Nagar,Dessert Parlor,"Ice Cream, Desserts, Bakery",400,Desserts,,0.3442019454913517
R46109,0,0,,0,Basaveshwara Nagar,Sweet Shop,Mithai,400,Desserts,,0.3442019454913517
R46110,0,0,3.3,7,Basaveshwara Nagar,Dessert Parlor,Desserts,100,Desserts,0.193797911811603,0.4171436967220501
R46111,0,0,3.5,49,Basaveshwara Nagar,"Sweet Shop, Quick Bites","Mithai, North Indian, Street Food",250,Desserts,0.2211015117134796,0.4815121655634375
R46112,0,0,3.8,46,Basaveshwara Nagar,"Bakery, Dessert Parlor","Bakery, Desserts",200,Desserts,0.2597042499693364,0.5135886287826108
R46113,0,0,3.7,39,Basaveshwara Nagar,"Beverage Shop, Dessert Parlor","Beverages, Desserts, Ice Cream",400,Desserts,0.2465514994480558,0.4956603882957864
R46114,0,0,,0,Basaveshwara Nagar,Bakery,Bakery,400,Desserts,,0.3442019454913517
R46115,0,0,4.3,236,Race Course Road,Dessert Parlor,Desserts,500,Desserts,0.3309931926898073,0.6780497397501255
R46116,1,0,4.4,406,Seshadripuram,Dessert Parlor,"Ice Cream, Desserts",400,Desserts,0.349956304427818,0.7269202336202564
R46117,1,0,4.2,290,Malleshwaram,"Cafe, Dessert Parlor","Desserts, Cafe, Continental",700,Desserts,0.3200148718263216,0.6708311125349058
R46118,0,0,3.9,108,Malleshwaram,Dessert Parlor,"Desserts, Ice Cream",250,Desserts,0.2748175518214153,0.5678026043073161
R46119,0,0,3.9,133,Malleshwaram,Bakery,"Bakery, Fast Food",250,Desserts,0.2757087115172328,0.5779683793190279
R46120,1,0,3.8,72,Malleshwaram,"Dessert Parlor, Beverage Shop","Beverages, Desserts, Juices",150,Desserts,0.2606310560529866,0.5339693119743001
R46121,1,0,4.0,28,Malleshwaram,Bakery,"Bakery, Desserts",500,Desserts,0.284869066601251,0.5085207660784786
R46122,1,0,3.4,10,Vijay Nagar,Dessert Parlor,"Desserts, Ice Cream, Beverages",300,Desserts,0.2068080767815527,0.4301109982646784
R46123,1,0,4.0,25,Malleshwaram,Dessert Parlor,"Ice Cream, Desserts",200,Desserts,0.284762127437753,0.5023078965475916
R46124,0,0,3.5,10,Malleshwaram,Dessert Parlor,Desserts,100,Desserts,0.2197113025880043,0.4343067245495546
R46125,1,0,3.7,4,Malleshwaram,"Takeaway, Delivery",Bakery,200,Desserts,0.2453038758739114,0.4103266718724745
